index,units_sold,discount,placement,end_of_aisle,public_holiday,sales,price,male_ratio,avg_income,avg_income_delta,avg_income_quartile,temperature,week_years,competing_brand_6pk_price,competing_brand_discount
2017/01/15,59,FALSE,top-shelf,FALSE,FALSE,1239,21,0.361646445,87329.51978,7329.519776,4,29,2018/03/17,16.2,FALSE
2017/01/16,57,FALSE,top-shelf,FALSE,FALSE,1197,21,0.460596652,79706.19026,-293.8097419,2,24,2018/03/17,16.2,FALSE
2017/01/17,54,FALSE,top-shelf,FALSE,FALSE,1134,21,0.646659227,79807.5207,-192.4792961,2,21,2018/03/17,16.2,FALSE
2017/01/18,85,FALSE,top-shelf,FALSE,FALSE,1785,21,0.717293819,82633.84499,2633.844992,3,35,2018/03/17,16.2,FALSE
2017/01/19,51,FALSE,top-shelf,FALSE,FALSE,1071,21,0.619375374,69246.34572,-10753.65428,1,25,2018/03/17,16.2,FALSE
2017/01/20,77,FALSE,top-shelf,FALSE,FALSE,1617,21,0.488737302,78042.22684,-1957.773156,2,33,2018/03/17,16.2,FALSE
2017/01/21,57,FALSE,top-shelf,FALSE,FALSE,1197,21,0.496951886,71828.7467,-8171.253297,1,23,2018/04/17,16.2,FALSE
2017/01/22,75,FALSE,top-shelf,FALSE,FALSE,1575,21,0.612171752,76530.0441,-3469.955899,2,28,2018/04/17,16.2,FALSE
2017/01/23,56,FALSE,top-shelf,FALSE,FALSE,1176,21,0.297515785,76574.94515,-3425.054855,2,23,2018/04/17,16.2,FALSE
2017/01/24,50,FALSE,top-shelf,FALSE,FALSE,1050,21,0.399708046,73116.73987,-6883.260131,1,27,2018/04/17,16.2,FALSE
2017/01/25,64,FALSE,top-shelf,FALSE,FALSE,1344,21,0.547840648,80155.18534,155.1853358,3,29,2018/04/17,16.2,FALSE
2017/01/26,48,FALSE,top-shelf,FALSE,FALSE,1008,21,0.608159225,87047.63141,7047.631407,4,22,2018/04/17,16.2,FALSE
2017/01/27,52,FALSE,top-shelf,FALSE,FALSE,1092,21,0.622929062,89041.6246,9041.624599,4,21,2018/04/17,16.2,FALSE
2017/01/28,57,FALSE,top-shelf,FALSE,FALSE,1197,21,0.44197211,64760.38094,-15239.61906,1,26,2018/05/17,16.2,FALSE
2017/01/29,74,FALSE,top-shelf,FALSE,FALSE,1554,21,0.37756048,83021.17646,3021.176458,3,32,2018/05/17,16.2,FALSE
2017/01/30,60,FALSE,top-shelf,FALSE,FALSE,1260,21,0.503221707,83914.79555,3914.795545,3,25,2018/05/17,16.2,FALSE
2017/01/31,51,FALSE,top-shelf,FALSE,FALSE,1071,21,0.401049388,93170.55938,13170.55938,4,26,2018/05/17,16.2,FALSE
2017/02/01,54,FALSE,top-shelf,FALSE,FALSE,1134,21,0.617751517,76022.14383,-3977.856167,2,30,2018/05/17,16.2,FALSE
2017/02/02,42,FALSE,top-shelf,FALSE,FALSE,882,21,0.306577361,80013.10852,13.10852349,2,20,2018/05/17,16.2,FALSE
2017/02/03,61,FALSE,top-shelf,FALSE,FALSE,1281,21,0.485801172,84290.4047,4290.404703,3,28,2018/05/17,16.2,FALSE
2017/02/04,57,FALSE,top-shelf,FALSE,FALSE,1197,21,0.575015574,84268.52237,4268.522367,3,22,2018/06/17,16.2,FALSE
2017/02/05,49,FALSE,top-shelf,FALSE,FALSE,1029,21,0.483086719,66661.38384,-13338.61616,1,23,2018/06/17,16.2,FALSE
2017/02/06,47,FALSE,top-shelf,FALSE,FALSE,987,21,0.193356731,75884.0333,-4115.966701,2,23,2018/06/17,16.2,FALSE
2017/02/07,63,FALSE,top-shelf,FALSE,FALSE,1323,21,0.400421283,81400.47882,1400.478817,3,33,2018/06/17,16.2,FALSE
2017/02/08,34,FALSE,top-shelf,FALSE,FALSE,714,21,0.494279524,70130.13609,-9869.863908,1,20,2018/06/17,16.2,FALSE
2017/02/09,51,FALSE,top-shelf,FALSE,FALSE,1071,21,0.538531455,78841.02668,-1158.973319,2,26,2018/06/17,16.2,FALSE
2017/02/10,58,FALSE,top-shelf,FALSE,FALSE,1218,21,0.537086636,84391.6185,4391.618504,3,26,2018/06/17,16.2,FALSE
2017/02/11,66,FALSE,top-shelf,FALSE,FALSE,1386,21,0.501920152,74234.1092,-5765.8908,1,34,2018/07/17,16.2,FALSE
2017/02/12,43,FALSE,bottom-shelf,FALSE,FALSE,903,21,0.610144434,80142.04654,142.0465437,3,22,2018/07/17,16.2,FALSE
2017/02/13,38,FALSE,bottom-shelf,FALSE,FALSE,798,21,0.64720138,80918.81386,918.8138585,3,27,2018/07/17,16.2,FALSE
2017/02/14,25,FALSE,bottom-shelf,FALSE,FALSE,525,21,0.404826839,89480.96162,9480.961619,4,27,2018/07/17,16.2,FALSE
2017/02/15,21,FALSE,bottom-shelf,FALSE,FALSE,441,21,0.392930501,91298.37004,11298.37004,4,22,2018/07/17,16.2,FALSE
2017/02/16,28,FALSE,bottom-shelf,FALSE,FALSE,588,21,0.428594836,80767.77552,767.7755191,3,20,2018/07/17,16.2,FALSE
2017/02/17,34,FALSE,bottom-shelf,FALSE,FALSE,714,21,0.539921158,72278.43433,-7721.565667,1,26,2018/07/17,16.2,FALSE
2017/02/18,34,FALSE,bottom-shelf,FALSE,FALSE,714,21,0.638542363,82631.16296,2631.162959,3,18,2018/08/17,16.2,FALSE
2017/02/19,77,TRUE,bottom-shelf,TRUE,FALSE,1455.3,18.9,0.533710923,80624.90623,624.9062262,3,32,2018/08/17,16.2,FALSE
2017/02/20,59,TRUE,bottom-shelf,TRUE,FALSE,1115.1,18.9,0.518864531,79263.32211,-736.6778936,2,30,2018/08/17,16.2,FALSE
2017/02/21,55,TRUE,bottom-shelf,TRUE,FALSE,1039.5,18.9,0.530929128,82248.68781,2248.687812,3,22,2018/08/17,16.2,FALSE
2017/02/22,39,TRUE,bottom-shelf,TRUE,FALSE,737.1,18.9,0.407414635,91312.35664,11312.35664,4,20,2018/08/17,16.2,FALSE
2017/02/23,39,TRUE,bottom-shelf,TRUE,FALSE,737.1,18.9,0.355006699,92002.81048,12002.81048,4,20,2018/08/17,16.2,FALSE
2017/02/24,54,TRUE,bottom-shelf,TRUE,FALSE,1020.6,18.9,0.595989993,80195.97428,195.97428,3,19,2018/08/17,16.2,FALSE
2017/02/25,50,TRUE,bottom-shelf,TRUE,FALSE,945,18.9,0.494823548,76518.71441,-3481.285586,2,18,2018/09/17,16.2,FALSE
2017/02/26,91,TRUE,top-shelf,TRUE,FALSE,1719.9,18.9,0.539431789,85313.68729,5313.687294,4,34,2018/09/17,16.2,FALSE
2017/02/27,73,TRUE,top-shelf,TRUE,FALSE,1379.7,18.9,0.311305254,82723.26366,2723.263658,3,25,2018/09/17,16.2,FALSE
2017/02/28,74,TRUE,top-shelf,TRUE,FALSE,1398.6,18.9,0.44666764,74587.24592,-5412.754078,1,33,2018/09/17,16.2,FALSE
2017/03/01,67,TRUE,top-shelf,TRUE,FALSE,1266.3,18.9,0.335370017,91491.2683,11491.2683,4,31,2018/09/17,16.2,FALSE
2017/03/02,71,TRUE,top-shelf,TRUE,FALSE,1341.9,18.9,0.499059322,78884.40018,-1115.599823,2,24,2018/09/17,16.2,FALSE
2017/03/03,94,TRUE,top-shelf,TRUE,FALSE,1776.6,18.9,0.440914895,73573.77867,-6426.221326,1,35,2018/09/17,16.2,FALSE
2017/03/04,78,TRUE,top-shelf,TRUE,FALSE,1474.2,18.9,0.375481858,75653.93524,-4346.064764,2,21,2018/10/17,16.2,FALSE
2017/03/05,56,FALSE,top-shelf,FALSE,FALSE,1176,21,0.479344524,70473.82476,-9526.175244,1,32,2018/10/17,16.2,FALSE
2017/03/06,34,FALSE,top-shelf,FALSE,FALSE,714,21,0.527686106,87765.448,7765.448003,4,20,2018/10/17,16.2,FALSE
2017/03/07,54,FALSE,top-shelf,FALSE,FALSE,1134,21,0.546048511,77874.3254,-2125.674605,2,30,2018/10/17,16.2,FALSE
2017/03/08,53,FALSE,top-shelf,FALSE,FALSE,1113,21,0.64158625,92926.45726,12926.45726,4,33,2018/10/17,16.2,FALSE
2017/03/09,37,FALSE,top-shelf,FALSE,FALSE,777,21,0.451955641,90907.63197,10907.63197,4,21,2018/10/17,16.2,FALSE
2017/03/10,57,FALSE,top-shelf,FALSE,FALSE,1197,21,0.500810806,87493.29954,7493.299542,4,29,2018/10/17,16.2,FALSE
2017/03/11,51,FALSE,top-shelf,FALSE,FALSE,1071,21,0.494991228,87128.39784,7128.397843,4,27,2018/11/17,16.2,FALSE
2017/03/12,54,TRUE,bottom-shelf,TRUE,FALSE,1020.6,18.9,0.45435109,75412.08258,-4587.917425,2,18,2018/11/17,16.2,FALSE
2017/03/13,62,TRUE,bottom-shelf,TRUE,FALSE,1171.8,18.9,0.535475433,83893.73847,3893.738472,3,23,2018/11/17,16.2,FALSE
2017/03/14,51,TRUE,bottom-shelf,TRUE,FALSE,963.9,18.9,0.627966807,75598.40531,-4401.594692,2,19,2018/11/17,16.2,FALSE
2017/03/15,57,TRUE,bottom-shelf,TRUE,FALSE,1077.3,18.9,0.547255521,78659.21647,-1340.783526,2,21,2018/11/17,16.2,FALSE
2017/03/16,65,TRUE,bottom-shelf,TRUE,FALSE,1228.5,18.9,0.456749172,83142.54905,3142.54905,3,29,2018/11/17,16.2,FALSE
2017/03/17,68,TRUE,bottom-shelf,TRUE,FALSE,1285.2,18.9,0.4391305,84097.42892,4097.428917,3,22,2018/11/17,16.2,FALSE
2017/03/18,51,TRUE,bottom-shelf,TRUE,FALSE,963.9,18.9,0.422785617,82370.52452,2370.524517,3,20,2018/12/17,14,TRUE
2017/03/19,20,FALSE,bottom-shelf,FALSE,FALSE,420,21,0.412232048,87819.0792,7819.079197,4,29,2018/12/17,14,TRUE
2017/03/20,41,FALSE,bottom-shelf,FALSE,FALSE,861,21,0.505660953,78159.63363,-1840.366374,2,35,2018/12/17,14,TRUE
2017/03/21,24,FALSE,bottom-shelf,FALSE,FALSE,504,21,0.455500156,78507.03113,-1492.968875,2,31,2018/12/17,14,TRUE
2017/03/22,21,FALSE,bottom-shelf,FALSE,FALSE,441,21,0.563119041,84018.40294,4018.402939,3,24,2018/12/17,14,TRUE
2017/03/23,25,FALSE,bottom-shelf,FALSE,FALSE,525,21,0.596232763,78631.76361,-1368.236386,2,31,2018/12/17,14,TRUE
2017/03/24,11,FALSE,bottom-shelf,FALSE,FALSE,231,21,0.57522512,85805.05045,5805.050454,4,23,2018/12/17,14,TRUE
2017/03/25,29,FALSE,bottom-shelf,FALSE,FALSE,609,21,0.419262201,77330.21556,-2669.784436,2,24,13 - 2017,14,TRUE
2017/03/26,23,FALSE,bottom-shelf,FALSE,FALSE,483,21,0.497261965,69956.54189,-10043.45811,1,26,13 - 2017,14,TRUE
2017/03/27,3,FALSE,bottom-shelf,FALSE,FALSE,63,21,0.425204446,64368.48151,-15631.51849,1,20,13 - 2017,14,TRUE
2017/03/28,24,FALSE,bottom-shelf,FALSE,FALSE,504,21,0.46511002,84361.37281,4361.372812,3,28,13 - 2017,14,TRUE
2017/03/29,15,FALSE,bottom-shelf,FALSE,FALSE,315,21,0.611420361,69567.10429,-10432.89571,1,30,13 - 2017,14,TRUE
2017/03/30,22,FALSE,bottom-shelf,FALSE,FALSE,462,21,0.628594528,78696.3351,-1303.664898,2,28,13 - 2017,14,TRUE
2017/03/31,30,FALSE,bottom-shelf,FALSE,FALSE,630,21,0.460707382,84033.88512,4033.885117,3,29,13 - 2017,14,TRUE
2017/04/01,43,FALSE,bottom-shelf,FALSE,FALSE,903,21,0.404809751,82098.81468,2098.814682,3,24,14 - 2017,16.2,FALSE
2017/04/02,52,FALSE,mid-shelf,FALSE,FALSE,1092,21,0.639056286,68362.66786,-11637.33214,1,30,14 - 2017,16.2,FALSE
2017/04/03,57,FALSE,mid-shelf,FALSE,FALSE,1197,21,0.343146393,84848.16581,4848.165812,3,33,14 - 2017,16.2,FALSE
2017/04/04,51,FALSE,mid-shelf,FALSE,FALSE,1071,21,0.499206388,85125.09392,5125.093924,4,34,14 - 2017,16.2,FALSE
2017/04/05,36,FALSE,mid-shelf,FALSE,FALSE,756,21,0.445150042,87286.77632,7286.776324,4,27,14 - 2017,16.2,FALSE
2017/04/06,44,FALSE,mid-shelf,FALSE,FALSE,924,21,0.541747835,76776.34236,-3223.657641,2,25,14 - 2017,16.2,FALSE
2017/04/07,73,FALSE,mid-shelf,FALSE,FALSE,1533,21,0.510851294,77741.45343,-2258.546573,2,35,14 - 2017,16.2,FALSE
2017/04/08,53,FALSE,mid-shelf,FALSE,FALSE,1113,21,0.562887416,75612.37032,-4387.629679,2,26,15 - 2017,16.2,FALSE
2017/04/09,56,FALSE,mid-shelf,FALSE,FALSE,1176,21,0.457235406,81348.63452,1348.634524,3,22,15 - 2017,16.2,FALSE
2017/04/10,55,FALSE,mid-shelf,FALSE,FALSE,1155,21,0.467006325,79282.86578,-717.1342156,2,33,15 - 2017,16.2,FALSE
2017/04/11,29,FALSE,mid-shelf,FALSE,FALSE,609,21,0.501916866,69309.07739,-10690.92261,1,20,15 - 2017,16.2,FALSE
2017/04/12,34,FALSE,mid-shelf,FALSE,FALSE,714,21,0.444847357,93568.78176,13568.78176,4,23,15 - 2017,16.2,FALSE
2017/04/13,38,FALSE,mid-shelf,FALSE,FALSE,798,21,0.526807254,89803.26676,9803.266756,4,29,15 - 2017,16.2,FALSE
2017/04/14,-2,FALSE,mid-shelf,FALSE,FALSE,-42,21,0.457305145,90060.34255,10060.34255,4,31,15 - 2017,16.2,FALSE
2017/04/15,42,FALSE,mid-shelf,FALSE,TRUE,882,21,0.634727858,70291.72635,-9708.273653,1,30,16 - 2017,14,TRUE
2017/04/16,46,FALSE,mid-shelf,FALSE,TRUE,966,21,0.448838749,80467.47566,467.4756618,3,19,16 - 2017,14,TRUE
2017/04/17,44,FALSE,mid-shelf,FALSE,FALSE,924,21,0.501145292,74496.66037,-5503.339628,1,35,16 - 2017,14,TRUE
2017/04/18,32,FALSE,mid-shelf,FALSE,FALSE,672,21,0.685380474,77998.77237,-2001.227635,2,27,16 - 2017,14,TRUE
2017/04/19,22,FALSE,mid-shelf,FALSE,FALSE,462,21,0.361693264,84652.0179,4652.017902,3,19,16 - 2017,14,TRUE
2017/04/20,41,FALSE,mid-shelf,FALSE,FALSE,861,21,0.468223146,82694.78369,2694.783687,3,32,16 - 2017,14,TRUE
2017/04/21,52,FALSE,mid-shelf,FALSE,FALSE,1092,21,0.427741578,82385.70838,2385.708385,3,33,16 - 2017,14,TRUE
2017/04/22,38,FALSE,mid-shelf,FALSE,FALSE,798,21,0.513109796,75398.7634,-4601.236601,2,28,17 - 2017,14,TRUE
2017/04/23,37,FALSE,bottom-shelf,FALSE,FALSE,777,21,0.345875348,76593.46312,-3406.536877,2,30,17 - 2017,14,TRUE
2017/04/24,26,FALSE,bottom-shelf,FALSE,FALSE,546,21,0.397077521,79269.72976,-730.2702438,2,28,17 - 2017,14,TRUE
2017/04/25,38,FALSE,bottom-shelf,FALSE,FALSE,798,21,0.397627195,81682.60422,1682.604225,3,33,17 - 2017,14,TRUE
2017/04/26,13,FALSE,bottom-shelf,FALSE,FALSE,273,21,0.425102807,66153.56863,-13846.43137,1,22,17 - 2017,14,TRUE
2017/04/27,18,FALSE,bottom-shelf,FALSE,FALSE,378,21,0.635414957,84151.73504,4151.73504,3,19,17 - 2017,14,TRUE
2017/04/28,31,FALSE,bottom-shelf,FALSE,FALSE,651,21,0.456294662,86176.86094,6176.86094,4,31,17 - 2017,14,TRUE
2017/04/29,42,FALSE,bottom-shelf,FALSE,FALSE,882,21,0.642062236,72155.48431,-7844.515691,1,27,18 - 2017,16.2,FALSE
2017/04/30,60,FALSE,mid-shelf,FALSE,FALSE,1260,21,0.684630722,82383.15052,2383.150522,3,29,18 - 2017,16.2,FALSE
2017/05/01,51,FALSE,mid-shelf,FALSE,FALSE,1071,21,0.548410885,86533.27576,6533.275762,4,34,18 - 2017,16.2,FALSE
2017/05/02,44,FALSE,mid-shelf,FALSE,FALSE,924,21,0.670714112,77690.60479,-2309.395215,2,24,18 - 2017,16.2,FALSE
2017/05/03,29,FALSE,mid-shelf,FALSE,FALSE,609,21,0.615483084,88620.4545,8620.454501,4,20,18 - 2017,16.2,FALSE
2017/05/04,32,FALSE,mid-shelf,FALSE,FALSE,672,21,0.522462172,82551.1157,2551.115697,3,18,18 - 2017,16.2,FALSE
2017/05/05,48,FALSE,mid-shelf,FALSE,FALSE,1008,21,0.37465406,73800.22514,-6199.774863,1,31,18 - 2017,16.2,FALSE
2017/05/06,49,FALSE,mid-shelf,FALSE,FALSE,1029,21,0.578119389,74912.04796,-5087.952036,1,30,19 - 2017,16.2,FALSE
2017/05/07,48,FALSE,bottom-shelf,FALSE,FALSE,1008,21,0.516357624,78456.30648,-1543.693523,2,23,19 - 2017,16.2,FALSE
2017/05/08,39,FALSE,bottom-shelf,FALSE,FALSE,819,21,0.617714283,75785.45275,-4214.547249,2,25,19 - 2017,16.2,FALSE
2017/05/09,37,FALSE,bottom-shelf,FALSE,FALSE,777,21,0.481855878,84265.29934,4265.299339,3,21,19 - 2017,16.2,FALSE
2017/05/10,39,FALSE,bottom-shelf,FALSE,FALSE,819,21,0.526605545,76516.48446,-3483.515538,2,27,19 - 2017,16.2,FALSE
2017/05/11,45,FALSE,bottom-shelf,FALSE,FALSE,945,21,0.574249156,74980.98015,-5019.019852,1,34,19 - 2017,16.2,FALSE
2017/05/12,38,FALSE,bottom-shelf,FALSE,FALSE,798,21,0.518602099,73790.52089,-6209.479113,1,27,19 - 2017,16.2,FALSE
2017/05/13,40,FALSE,bottom-shelf,FALSE,FALSE,840,21,0.42381558,85269.0934,5269.093396,4,25,20 - 2017,16.2,FALSE
2017/05/14,71,TRUE,top-shelf,TRUE,FALSE,1341.9,18.9,0.554180282,85764.86439,5764.864388,4,28,20 - 2017,16.2,FALSE
2017/05/15,75,TRUE,top-shelf,TRUE,FALSE,1417.5,18.9,0.549744455,79589.06339,-410.9366071,2,30,20 - 2017,16.2,FALSE
2017/05/16,68,TRUE,top-shelf,TRUE,FALSE,1285.2,18.9,0.56892611,88193.01729,8193.017293,4,31,20 - 2017,16.2,FALSE
2017/05/17,85,TRUE,top-shelf,TRUE,FALSE,1606.5,18.9,0.513468699,69482.34915,-10517.65085,1,35,20 - 2017,16.2,FALSE
2017/05/18,78,TRUE,top-shelf,TRUE,FALSE,1474.2,18.9,0.590846924,80621.83855,621.8385481,3,30,20 - 2017,16.2,FALSE
2017/05/19,83,TRUE,top-shelf,TRUE,FALSE,1568.7,18.9,0.510794889,81711.99387,1711.993871,3,23,20 - 2017,16.2,FALSE
2017/05/20,83,TRUE,top-shelf,TRUE,FALSE,1568.7,18.9,0.556563808,82833.46466,2833.464656,3,21,21 - 2017,16.2,FALSE
2017/05/21,36,FALSE,bottom-shelf,FALSE,FALSE,756,21,0.418131789,90589.79525,10589.79525,4,26,21 - 2017,16.2,FALSE
2017/05/22,35,FALSE,bottom-shelf,FALSE,FALSE,735,21,0.485373146,81599.61621,1599.616209,3,25,21 - 2017,16.2,FALSE
2017/05/23,18,FALSE,bottom-shelf,FALSE,FALSE,378,21,0.62323076,85703.49362,5703.49362,4,20,21 - 2017,16.2,FALSE
2017/05/24,34,FALSE,bottom-shelf,FALSE,FALSE,714,21,0.374013319,75889.63749,-4110.362506,2,28,21 - 2017,16.2,FALSE
2017/05/25,39,FALSE,bottom-shelf,FALSE,FALSE,819,21,0.453489586,83163.09035,3163.090354,3,30,21 - 2017,16.2,FALSE
2017/05/26,37,FALSE,bottom-shelf,FALSE,FALSE,777,21,0.578539755,67635.24027,-12364.75973,1,31,21 - 2017,16.2,FALSE
2017/05/27,34,FALSE,bottom-shelf,FALSE,FALSE,714,21,0.432873903,89089.40253,9089.402528,4,24,22 - 2017,16.2,FALSE
2017/05/28,52,FALSE,top-shelf,FALSE,FALSE,1092,21,0.570020472,75942.03575,-4057.964254,2,22,22 - 2017,16.2,FALSE
2017/05/29,31,FALSE,top-shelf,FALSE,FALSE,651,21,0.474767235,92853.44113,12853.44113,4,19,22 - 2017,16.2,FALSE
2017/05/30,35,FALSE,top-shelf,FALSE,FALSE,735,21,0.638066271,71861.68527,-8138.314726,1,20,22 - 2017,16.2,FALSE
2017/05/31,41,FALSE,top-shelf,FALSE,FALSE,861,21,0.445535419,74483.12469,-5516.875309,1,25,22 - 2017,16.2,FALSE
2017/06/01,48,FALSE,top-shelf,FALSE,FALSE,1008,21,0.430956938,70748.19453,-9251.805473,1,32,22 - 2017,16.2,FALSE
2017/06/02,38,FALSE,top-shelf,FALSE,FALSE,798,21,0.482268827,90029.36414,10029.36414,4,21,22 - 2017,16.2,FALSE
2017/06/03,67,FALSE,top-shelf,FALSE,FALSE,1407,21,0.428941252,79029.56635,-970.4336475,2,33,23 - 2017,16.2,FALSE
2017/06/04,46,FALSE,mid-shelf,FALSE,FALSE,966,21,0.74046906,85077.83196,5077.831957,4,29,23 - 2017,16.2,FALSE
2017/06/05,49,FALSE,mid-shelf,FALSE,FALSE,1029,21,0.34697642,84949.12732,4949.127323,3,30,23 - 2017,16.2,FALSE
2017/06/06,47,FALSE,mid-shelf,FALSE,FALSE,987,21,0.611266477,74830.06724,-5169.932763,1,33,23 - 2017,16.2,FALSE
2017/06/07,46,FALSE,mid-shelf,FALSE,FALSE,966,21,0.497559849,76951.69475,-3048.305253,2,29,23 - 2017,16.2,FALSE
2017/06/08,52,FALSE,mid-shelf,FALSE,FALSE,1092,21,0.55409562,78974.51766,-1025.482342,2,32,23 - 2017,16.2,FALSE
2017/06/09,31,FALSE,mid-shelf,FALSE,FALSE,651,21,0.390862476,86655.27762,6655.277616,4,20,23 - 2017,16.2,FALSE
2017/06/10,42,FALSE,mid-shelf,FALSE,FALSE,882,21,0.363231569,87662.21358,7662.213583,4,24,24 - 2017,16.2,FALSE
2017/06/11,38,FALSE,bottom-shelf,FALSE,FALSE,798,21,0.412026887,79664.97183,-335.0281738,2,24,24 - 2017,16.2,FALSE
2017/06/12,38,FALSE,bottom-shelf,FALSE,TRUE,798,21,0.454163606,88257.07915,8257.079149,4,29,24 - 2017,16.2,FALSE
2017/06/13,30,FALSE,bottom-shelf,FALSE,FALSE,630,21,0.552061775,75131.47981,-4868.520191,2,22,24 - 2017,16.2,FALSE
2017/06/14,26,FALSE,bottom-shelf,FALSE,FALSE,546,21,0.485508079,73322.36974,-6677.630264,1,28,24 - 2017,16.2,FALSE
2017/06/15,32,FALSE,bottom-shelf,FALSE,FALSE,672,21,0.499893772,85875.34025,5875.34025,4,32,24 - 2017,16.2,FALSE
2017/06/16,27,FALSE,bottom-shelf,FALSE,FALSE,567,21,0.35124009,88752.41125,8752.411249,4,22,24 - 2017,16.2,FALSE
2017/06/17,41,FALSE,bottom-shelf,FALSE,FALSE,861,21,0.370967866,86110.56245,6110.562449,4,33,25 - 2017,16.2,FALSE
2017/06/18,52,FALSE,bottom-shelf,FALSE,FALSE,1092,21,0.386090646,80053.99498,53.99497824,2,32,25 - 2017,16.2,FALSE
2017/06/19,31,FALSE,bottom-shelf,FALSE,FALSE,651,21,0.318465793,86598.90468,6598.904682,4,29,25 - 2017,16.2,FALSE
2017/06/20,34,FALSE,bottom-shelf,FALSE,FALSE,714,21,0.50941928,84110.92962,4110.929625,3,20,25 - 2017,16.2,FALSE
2017/06/21,40,FALSE,bottom-shelf,FALSE,FALSE,840,21,0.529029015,75710.62232,-4289.377681,2,29,25 - 2017,16.2,FALSE
2017/06/22,22,FALSE,bottom-shelf,FALSE,FALSE,462,21,0.373374327,69481.84329,-10518.15671,1,20,25 - 2017,16.2,FALSE
2017/06/23,39,FALSE,bottom-shelf,FALSE,FALSE,819,21,0.541622017,84868.09566,4868.095665,3,19,25 - 2017,16.2,FALSE
2017/06/24,35,FALSE,bottom-shelf,FALSE,FALSE,735,21,0.764534468,68578.79657,-11421.20343,1,30,26 - 2017,14,TRUE
2017/06/25,29,FALSE,bottom-shelf,FALSE,FALSE,609,21,0.362491779,89037.20921,9037.209208,4,26,26 - 2017,14,TRUE
2017/06/26,24,FALSE,bottom-shelf,FALSE,FALSE,504,21,0.560257129,86491.45564,6491.455637,4,32,26 - 2017,14,TRUE
2017/06/27,35,FALSE,bottom-shelf,FALSE,FALSE,735,21,0.504398349,75134.81367,-4865.186335,2,33,26 - 2017,14,TRUE
2017/06/28,24,FALSE,bottom-shelf,FALSE,FALSE,504,21,0.504288686,85008.34566,5008.345656,4,32,26 - 2017,14,TRUE
2017/06/29,26,FALSE,bottom-shelf,FALSE,FALSE,546,21,0.54699177,83388.93719,3388.937188,3,24,26 - 2017,14,TRUE
2017/06/30,14,FALSE,bottom-shelf,FALSE,FALSE,294,21,0.448086664,86749.22822,6749.228225,4,19,26 - 2017,14,TRUE
2017/07/01,42,FALSE,bottom-shelf,FALSE,FALSE,882,21,0.39597609,90588.54771,10588.54771,4,32,27 - 2017,16.2,FALSE
2017/07/02,45,TRUE,bottom-shelf,FALSE,FALSE,850.5,18.9,0.329539185,89794.48028,9794.480278,4,22,27 - 2017,16.2,FALSE
2017/07/03,19,TRUE,bottom-shelf,FALSE,FALSE,359.1,18.9,0.344692128,65120.77902,-14879.22098,1,18,27 - 2017,16.2,FALSE
2017/07/04,52,TRUE,bottom-shelf,FALSE,FALSE,982.8,18.9,0.581197029,79591.84618,-408.1538249,2,32,27 - 2017,16.2,FALSE
2017/07/05,31,TRUE,bottom-shelf,FALSE,FALSE,585.9,18.9,0.403039274,81773.90131,1773.901311,3,18,27 - 2017,16.2,FALSE
2017/07/06,50,TRUE,bottom-shelf,FALSE,FALSE,945,18.9,0.505822445,81726.56997,1726.569973,3,30,27 - 2017,16.2,FALSE
2017/07/07,42,TRUE,bottom-shelf,FALSE,FALSE,793.8,18.9,0.518916216,87122.02181,7122.021805,4,23,27 - 2017,16.2,FALSE
2017/07/08,39,TRUE,bottom-shelf,FALSE,FALSE,737.1,18.9,0.439262001,74324.08892,-5675.911082,1,21,28 - 2017,16.2,FALSE
2017/07/09,42,FALSE,bottom-shelf,FALSE,FALSE,882,21,0.488946241,81610.81951,1610.81951,3,20,28 - 2017,16.2,FALSE
2017/07/10,35,FALSE,bottom-shelf,FALSE,FALSE,735,21,0.445161794,80104.19031,104.1903088,2,22,28 - 2017,16.2,FALSE
2017/07/11,30,FALSE,bottom-shelf,FALSE,FALSE,630,21,0.595460013,74529.56961,-5470.430393,1,25,28 - 2017,16.2,FALSE
2017/07/12,42,FALSE,bottom-shelf,FALSE,FALSE,882,21,0.59405976,83312.65621,3312.656207,3,27,28 - 2017,16.2,FALSE
2017/07/13,42,FALSE,bottom-shelf,FALSE,FALSE,882,21,0.391179629,83342.12492,3342.124923,3,28,28 - 2017,16.2,FALSE
2017/07/14,39,FALSE,bottom-shelf,FALSE,FALSE,819,21,0.492214338,71283.39598,-8716.604024,1,29,28 - 2017,16.2,FALSE
2017/07/15,23,FALSE,bottom-shelf,FALSE,FALSE,483,21,0.454265936,72247.716,-7752.283995,1,27,29 - 2017,14,TRUE
2017/07/16,32,FALSE,bottom-shelf,FALSE,FALSE,672,21,0.583864664,72894.73895,-7105.261047,1,32,29 - 2017,14,TRUE
2017/07/17,14,FALSE,bottom-shelf,FALSE,FALSE,294,21,0.376368804,93112.72429,13112.72429,4,23,29 - 2017,14,TRUE
2017/07/18,14,FALSE,bottom-shelf,FALSE,FALSE,294,21,0.380688572,90452.43929,10452.43929,4,23,29 - 2017,14,TRUE
2017/07/19,23,FALSE,bottom-shelf,FALSE,FALSE,483,21,0.423667464,77543.62036,-2456.379644,2,24,29 - 2017,14,TRUE
2017/07/20,16,FALSE,bottom-shelf,FALSE,FALSE,336,21,0.751700604,85125.74126,5125.741255,4,24,29 - 2017,14,TRUE
